1,-0.023769,-0.023769,-0.023769,0.000000,inf
2,0.500481,0.524709,-0.025469,0.199636,0.398888
3,0.664233,0.746167,0.557548,0.111350,0.167637
4,0.809817,0.781220,0.573415,0.093152,0.115028
5,0.747212,0.799461,0.668908,0.071241,0.095342
6,0.780913,0.804917,0.669166,0.059126,0.075714
7,0.827707,0.816496,0.674498,0.081155,0.098048
8,0.848547,0.823970,0.711181,0.070776,0.083409
9,0.893706,0.915892,0.797223,0.050441,0.056440
10,0.897518,0.916049,0.801495,0.044861,0.049983
11,0.906840,0.917753,0.815816,0.034744,0.038313
12,0.905646,0.918018,0.802318,0.036554,0.040363
13,0.916093,0.918018,0.915534,0.013011,0.014203
14,0.842502,0.841274,0.837106,0.023164,0.027494
15,0.888281,0.927390,0.838746,0.046374,0.052207
16,0.890743,0.929008,0.839101,0.041741,0.046861
17,0.887396,0.855264,0.839194,0.041783,0.047085
18,0.886287,0.855215,0.840618,0.042495,0.047947
19,0.887172,0.855169,0.840937,0.040492,0.045642
20,0.886888,0.855148,0.840959,0.040726,0.045920
21,0.890988,0.929054,0.840943,0.040699,0.045678
22,0.893878,0.929030,0.841060,0.040771,0.045611
23,0.893103,0.929190,0.841012,0.040871,0.045763
24,0.888980,0.928784,0.841008,0.041593,0.046787
25,0.890778,0.928919,0.841129,0.040929,0.045948
26,0.894711,0.929268,0.841060,0.041118,0.045957
27,0.891432,0.929138,0.841137,0.041076,0.046078
28,0.886747,0.855230,0.841137,0.040591,0.045776
29,0.889215,0.928738,0.841133,0.040994,0.046102
30,0.890483,0.929190,0.841137,0.041299,0.046378
31,0.929690,0.927616,0.841233,0.053487,0.057532
32,0.915393,0.927526,0.841137,0.055675,0.060820
33,0.928966,0.927592,0.841137,0.053299,0.057375
34,0.926648,0.927590,0.841202,0.052251,0.056387
35,0.870176,0.871127,0.781572,0.054117,0.062190
36,0.866122,0.871127,0.781572,0.055958,0.064607
37,0.864090,0.870986,0.781572,0.053779,0.062238
38,0.861964,0.860643,0.781572,0.054475,0.063199
39,0.861752,0.871127,0.781631,0.054795,0.063586
40,0.861770,0.865673,0.781572,0.052526,0.060951
41,0.868562,0.870999,0.781572,0.053088,0.061121
42,0.863978,0.870830,0.781572,0.056005,0.064822
43,0.815226,0.806695,0.724691,0.056028,0.068726
44,0.818791,0.806695,0.724610,0.053697,0.065581
45,0.809285,0.806681,0.724637,0.054959,0.067911
46,0.808610,0.806695,0.724607,0.054804,0.067775
47,0.805642,0.806655,0.724691,0.052651,0.065352
48,0.811334,0.806669,0.724607,0.055022,0.067817
49,0.808455,0.806706,0.724662,0.051946,0.064253
50,0.809349,0.806706,0.724662,0.054618,0.067484
51,0.805876,0.806695,0.724637,0.054739,0.067925
52,0.805029,0.806655,0.724636,0.052610,0.065352
53,0.760238,0.762056,0.678689,0.051708,0.068016
54,0.759735,0.762079,0.678689,0.056060,0.073789
55,0.761156,0.762079,0.678689,0.050913,0.066889
56,0.763532,0.762079,0.678703,0.052558,0.068836
57,0.724049,0.711541,0.634198,0.051233,0.070759
58,0.713266,0.711513,0.634197,0.051883,0.072740
59,0.715189,0.711513,0.634271,0.051926,0.072605
60,0.716408,0.711498,0.634163,0.053976,0.075343
61,0.748819,0.777715,0.640713,0.056925,0.076020
62,0.747541,0.750740,0.640703,0.060858,0.081411
63,0.772064,0.775048,0.708554,0.062075,0.080401
64,0.794897,0.782571,0.708576,0.063180,0.079482
65,0.796097,0.785199,0.708572,0.062295,0.078250
66,0.794146,0.785234,0.708547,0.065296,0.082221
67,0.800293,0.785304,0.708572,0.063108,0.078856
68,0.798056,0.800538,0.660163,0.068791,0.086198
69,0.797620,0.785244,0.708572,0.062221,0.078008
70,0.803368,0.823322,0.708572,0.062931,0.078334
71,0.791098,0.785244,0.708568,0.061060,0.077184
72,0.799457,0.785327,0.708572,0.061131,0.076466
73,0.792464,0.782612,0.705135,0.064484,0.081371
