1,0.507202,0.519387,0.406889,0.050989,0.100530
2,0.532274,0.536807,0.431809,0.058468,0.109846
3,0.580775,0.586056,0.491359,0.050061,0.086196
4,0.667955,0.671985,0.572796,0.054107,0.081004
5,0.727551,0.728846,0.645561,0.048501,0.066663
6,0.720267,0.720829,0.651003,0.047281,0.065644
7,0.735168,0.735442,0.659393,0.044210,0.060136
8,0.758950,0.758451,0.689376,0.039840,0.052494
9,0.787466,0.786844,0.721606,0.041225,0.052351
10,0.812404,0.811960,0.751885,0.037177,0.045761
11,0.820996,0.822203,0.772189,0.033202,0.040441
12,0.837284,0.839946,0.780805,0.032761,0.039128
13,0.847346,0.848689,0.799312,0.028608,0.033762
14,0.860041,0.861895,0.802239,0.030972,0.036012
15,0.862046,0.866661,0.809552,0.029790,0.034557
16,0.869934,0.871778,0.826184,0.024569,0.028242
17,0.880741,0.883167,0.843951,0.023996,0.027245
18,0.887340,0.888882,0.846713,0.022860,0.025763
19,0.882189,0.883821,0.848545,0.022669,0.025696
20,0.885689,0.887172,0.845969,0.022884,0.025838
21,0.894202,0.894311,0.859007,0.018949,0.021190
22,0.897249,0.896553,0.868576,0.017747,0.019780
23,0.898158,0.899737,0.866921,0.018330,0.020409
24,0.903732,0.905609,0.871529,0.018134,0.020066
25,0.905497,0.907763,0.871411,0.018358,0.020274
26,0.910956,0.914191,0.879696,0.017558,0.019275
27,0.913952,0.915939,0.885540,0.015498,0.016957
28,0.915420,0.917515,0.887645,0.015891,0.017359
