1,0.636183,0.633755,0.555155,0.049590,0.077949
2,0.685672,0.686519,0.622918,0.042360,0.061778
3,0.652015,0.652727,0.585034,0.038853,0.059589
4,0.702103,0.698483,0.645615,0.038116,0.054289
5,0.734347,0.733834,0.665894,0.042400,0.057738
6,0.724457,0.723563,0.645242,0.045474,0.062769
7,0.742653,0.747055,0.672328,0.043738,0.058894
8,0.754758,0.756497,0.689321,0.042036,0.055695
9,0.764938,0.763840,0.695238,0.041704,0.054519
10,0.774969,0.774813,0.711213,0.039764,0.051311
11,0.791184,0.793692,0.730223,0.039987,0.050540
12,0.800503,0.800149,0.738876,0.037547,0.046905
13,0.791019,0.790697,0.728499,0.039855,0.050385
14,0.799597,0.801666,0.744000,0.033715,0.042164
15,0.809725,0.811525,0.756509,0.034819,0.043001
16,0.817504,0.819925,0.767750,0.031645,0.038709
17,0.815548,0.817449,0.755919,0.035139,0.043087
18,0.830653,0.834443,0.774137,0.030994,0.037313
19,0.845172,0.845742,0.791687,0.029446,0.034840
20,0.839283,0.839562,0.792247,0.028435,0.033880
21,0.847608,0.846286,0.803383,0.028383,0.033486
22,0.860424,0.861420,0.812441,0.027357,0.031795
23,0.859391,0.859821,0.809884,0.027901,0.032466
24,0.866336,0.865949,0.822672,0.025876,0.029869
25,0.869349,0.870628,0.820126,0.027845,0.032030
26,0.865525,0.866037,0.819428,0.026332,0.030423
27,0.881224,0.882899,0.843436,0.023043,0.026149
28,0.885112,0.886539,0.840455,0.024640,0.027838
29,0.890510,0.889996,0.844527,0.025283,0.028391
30,0.888508,0.887374,0.849164,0.024135,0.027163
31,0.881334,0.881568,0.847720,0.022820,0.025893
32,0.882865,0.884381,0.844409,0.023010,0.026063
33,0.880691,0.880971,0.839391,0.024617,0.027952
34,0.891160,0.890608,0.856934,0.021493,0.024118
35,0.895957,0.897284,0.862096,0.022354,0.024950
36,0.891794,0.892621,0.849232,0.023152,0.025961
37,0.888235,0.890728,0.849410,0.024411,0.027483
38,0.887737,0.889320,0.851105,0.022437,0.025274
39,0.885658,0.886999,0.847971,0.022467,0.025367
40,0.889839,0.891644,0.851816,0.022592,0.025388
41,0.895891,0.896311,0.860872,0.019995,0.022318
42,0.895807,0.898011,0.860106,0.020000,0.022327
43,0.902432,0.904524,0.864837,0.020316,0.022513
44,0.899749,0.900048,0.870805,0.017862,0.019852
45,0.903706,0.905233,0.868949,0.019489,0.021566
46,0.904389,0.906263,0.870300,0.019709,0.021792
47,0.903265,0.905293,0.868552,0.019747,0.021862
48,0.901417,0.900596,0.869984,0.017720,0.019657
49,0.903965,0.904076,0.874720,0.018624,0.020602
