1,0.460469,0.471769,0.328775,0.075025,0.162932
2,0.687367,0.687520,0.581050,0.063930,0.093007
3,0.756635,0.760932,0.673444,0.049180,0.064998
4,0.791685,0.791413,0.722483,0.041158,0.051987
5,0.809548,0.810999,0.754137,0.032252,0.039839
6,0.826216,0.829451,0.765754,0.031628,0.038280
7,0.842246,0.844856,0.783828,0.029196,0.034664
8,0.854104,0.854844,0.817410,0.022160,0.025945
9,0.863618,0.866657,0.819534,0.023044,0.026683
10,0.882238,0.885080,0.844636,0.021665,0.024557
11,0.893572,0.896651,0.856125,0.019855,0.022219
12,0.893624,0.895769,0.866008,0.018772,0.021006
13,0.904674,0.908599,0.868686,0.019869,0.021963
14,0.904418,0.908036,0.869794,0.017937,0.019833
15,0.912128,0.914823,0.877949,0.018721,0.020525
16,0.915892,0.917578,0.888565,0.014930,0.016301
17,0.920880,0.921392,0.896735,0.012376,0.013439
