1,0.805070,0.807208,0.734735,0.038402,0.047700
2,0.667285,0.668266,0.624582,0.017363,0.026020
3,0.697886,0.699478,0.640671,0.034683,0.049697
4,0.662674,0.660938,0.595269,0.041697,0.062923
5,0.670489,0.671172,0.602985,0.041106,0.061307
6,0.710936,0.706172,0.643986,0.044507,0.062603
7,0.732401,0.735478,0.670219,0.040392,0.055150
8,0.755487,0.755531,0.673884,0.042534,0.056300
9,0.755787,0.760445,0.685572,0.039863,0.052744
10,0.766541,0.769020,0.702957,0.039127,0.051044
11,0.772335,0.773290,0.714072,0.037204,0.048171
12,0.767474,0.769824,0.707920,0.036418,0.047451
13,0.769169,0.769217,0.707370,0.038182,0.049641
14,0.768341,0.767911,0.706588,0.037416,0.048697
15,0.791673,0.793488,0.735156,0.034679,0.043805
16,0.791404,0.794600,0.740149,0.032315,0.040832
17,0.814543,0.816029,0.762036,0.033811,0.041509
18,0.820104,0.821878,0.764770,0.031788,0.038760
19,0.824088,0.825072,0.765841,0.032654,0.039624
20,0.826293,0.824444,0.780102,0.030519,0.036935
21,0.830763,0.830490,0.778614,0.032150,0.038700
22,0.851175,0.853257,0.798222,0.030674,0.036037
23,0.851851,0.852988,0.809654,0.026653,0.031288
24,0.856696,0.857657,0.809173,0.026226,0.030613
25,0.859119,0.857608,0.815588,0.025099,0.029214
26,0.857150,0.858708,0.813448,0.025008,0.029176
27,0.869894,0.869753,0.828894,0.025698,0.029541
28,0.868898,0.868157,0.829123,0.024730,0.028461
29,0.874686,0.876834,0.834493,0.024154,0.027614
30,0.875645,0.877161,0.836918,0.022058,0.025191
31,0.875619,0.875475,0.832382,0.023952,0.027354
32,0.879043,0.878188,0.839331,0.024282,0.027623
33,0.880870,0.880069,0.843671,0.021874,0.024833
34,0.882529,0.883158,0.848616,0.022070,0.025008
35,0.884792,0.883652,0.849670,0.020716,0.023413
36,0.888276,0.885805,0.854023,0.022941,0.025826
37,0.887959,0.887875,0.853295,0.021274,0.023959
38,0.884798,0.886730,0.850089,0.022098,0.024975
39,0.887370,0.887482,0.850986,0.021151,0.023836
40,0.889066,0.889040,0.854425,0.020997,0.023617
41,0.890014,0.890519,0.853489,0.021757,0.024446
42,0.892797,0.894385,0.856525,0.020493,0.022953
43,0.899350,0.900385,0.865163,0.020256,0.022523
44,0.894936,0.896934,0.857130,0.020855,0.023303
45,0.894846,0.897438,0.856474,0.021957,0.024537
46,0.891881,0.892263,0.857617,0.018260,0.020474
47,0.900188,0.901582,0.857349,0.022563,0.025065
48,0.899681,0.900119,0.867438,0.020376,0.022648
49,0.901374,0.901903,0.869664,0.019090,0.021179
50,0.898673,0.898482,0.868374,0.018680,0.020787
51,0.897299,0.897275,0.869581,0.018911,0.021075
52,0.900238,0.900521,0.870805,0.018137,0.020147
53,0.899222,0.897861,0.870819,0.018715,0.020812
54,0.900464,0.901007,0.872266,0.016761,0.018613
55,0.897437,0.897340,0.867775,0.018727,0.020867
56,0.897966,0.899167,0.865958,0.018999,0.021158
57,0.899453,0.901058,0.867300,0.018688,0.020777
58,0.902202,0.902096,0.872995,0.017949,0.019895
59,0.899168,0.901136,0.872392,0.016645,0.018512
60,0.902869,0.904734,0.869746,0.019161,0.021222
61,0.903690,0.904924,0.873195,0.017605,0.019481
62,0.903382,0.902862,0.871788,0.018222,0.020171
63,0.906055,0.904852,0.880692,0.018028,0.019897
64,0.905636,0.907418,0.876441,0.016888,0.018648
