1,0.598391,0.605099,0.503076,0.051195,0.085554
2,0.683129,0.683179,0.629448,0.033286,0.048727
3,0.678792,0.679548,0.621060,0.032661,0.048117
4,0.657842,0.654882,0.592713,0.037290,0.056685
5,0.680316,0.678247,0.611663,0.041542,0.061063
6,0.706580,0.706829,0.629704,0.041560,0.058819
7,0.747453,0.746976,0.684139,0.041010,0.054867
8,0.759339,0.759360,0.692789,0.042287,0.055690
9,0.781837,0.784526,0.722630,0.036029,0.046082
10,0.766002,0.767228,0.700114,0.038642,0.050446
11,0.784217,0.783407,0.717879,0.039097,0.049855
12,0.786922,0.786774,0.735493,0.036447,0.046316
13,0.788334,0.786708,0.729057,0.037188,0.047172
14,0.802990,0.804620,0.746521,0.035519,0.044234
15,0.791687,0.792847,0.730840,0.037346,0.047172
16,0.798426,0.799536,0.738028,0.036376,0.045560
17,0.820012,0.819720,0.765356,0.033949,0.041401
18,0.824612,0.826668,0.770959,0.033265,0.040340
19,0.822519,0.822042,0.771712,0.033321,0.040511
20,0.827475,0.829205,0.778888,0.029372,0.035496
21,0.840135,0.839255,0.786763,0.033422,0.039782
22,0.840076,0.840522,0.800984,0.024717,0.029423
23,0.829801,0.833082,0.780765,0.028615,0.034485
24,0.828308,0.830965,0.781070,0.028280,0.034142
25,0.836743,0.837602,0.792435,0.026362,0.031505
26,0.836144,0.838176,0.788535,0.027572,0.032975
27,0.837968,0.837393,0.799292,0.026128,0.031180
28,0.850646,0.851517,0.808349,0.024757,0.029104
29,0.851911,0.853682,0.810461,0.026516,0.031125
30,0.851080,0.850044,0.812727,0.025332,0.029764
31,0.852105,0.853916,0.805072,0.025536,0.029969
32,0.856955,0.857837,0.819080,0.023446,0.027360
33,0.859916,0.859085,0.816762,0.025328,0.029454
34,0.857440,0.855943,0.819954,0.022622,0.026383
35,0.855833,0.858618,0.815060,0.024481,0.028605
36,0.846639,0.848214,0.808051,0.023175,0.027373
37,0.846246,0.848851,0.804945,0.023158,0.027366
38,0.846811,0.845886,0.810407,0.021709,0.025636
39,0.845433,0.844351,0.802388,0.026083,0.030852
40,0.845820,0.845259,0.812025,0.022598,0.026717
41,0.857577,0.859199,0.822404,0.022757,0.026536
42,0.861496,0.861888,0.828107,0.022060,0.025606
43,0.865569,0.865895,0.824825,0.024409,0.028200
44,0.867297,0.867038,0.832247,0.021758,0.025087
45,0.870881,0.870689,0.838322,0.020654,0.023716
46,0.867566,0.868433,0.832203,0.020572,0.023712
47,0.871100,0.872521,0.837722,0.020022,0.022985
48,0.874319,0.874471,0.837698,0.021977,0.025137
49,0.876081,0.875127,0.851523,0.019419,0.022166
50,0.881192,0.881509,0.849458,0.020072,0.022778
51,0.883234,0.884179,0.842692,0.020435,0.023137
52,0.888187,0.888020,0.856528,0.020700,0.023306
53,0.895426,0.896567,0.857771,0.022150,0.024737
54,0.888968,0.888518,0.852505,0.021319,0.023981
55,0.893609,0.894801,0.860491,0.018533,0.020739
56,0.896868,0.896298,0.868998,0.018249,0.020347
57,0.897726,0.896323,0.868192,0.019216,0.021405
58,0.896225,0.897517,0.869286,0.017481,0.019505
59,0.892887,0.894993,0.862827,0.019481,0.021818
60,0.893525,0.894548,0.860742,0.019364,0.021671
61,0.892622,0.892184,0.862563,0.020166,0.022591
62,0.895348,0.894419,0.865396,0.018007,0.020112
63,0.895718,0.897101,0.864825,0.018511,0.020666
64,0.888878,0.889703,0.854385,0.020275,0.022809
65,0.891285,0.891155,0.861806,0.019354,0.021715
66,0.898515,0.899245,0.867524,0.018497,0.020587
67,0.898089,0.898276,0.868104,0.017985,0.020026
68,0.900699,0.900498,0.872833,0.017441,0.019364
69,0.903212,0.903350,0.871490,0.019972,0.022112
70,0.904450,0.904995,0.873984,0.019229,0.021261
71,0.906166,0.906337,0.876726,0.017942,0.019800
72,0.904366,0.903662,0.874775,0.017554,0.019410
